"cluster"	"ASV"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"SCECHR"	"SK91LD"	"SQQBCH"	"SCFYMN"	"SM6D3B"	"SSY7BM"	"SDD4G5"	"ST2SCC"	"SQ1CGZ"	"SUNVYF"	"S6TGBG"	"SKVHMG"	"SZNYJX"	"SQYDDG"	"SHLY4A"	"SFKMCD"	"SKA8NJ"	"SZCD49"	"SSJSP9"	"SGZUHD"	"SWKRGL"	"SUTTXP"	"SASQEH"	"SUXVVU"	"SNYBEM"	"SCNXZK"	"S8APX1"	"SBWPUY"	"SC1YIM"	"SACBBR"	"S5MEZA"	"STHFJP"	"SKYQAL"	"SIRUBH"	"SUXEKB"	"SQVR9H"	"SIUQ3G"	"SG3CB2"	"SLWUQ2"	"SY34ZS"
"Miridae_cluster100"	"17127f6df0b467e32e2581a9f2d46b86"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Psallus"	0	92	0	0	0	0	0	0	5	111	0	153	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0
"Miridae_cluster11"	"937f9ba2ed55ecd9c664c744db88b646"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Phytocoris"	0	207	0	0	0	0	33	276	0	138	892	0	0	120	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster112"	"e6134506b6c228f6550e5998e80e04f2"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Stenodema"	0	0	753	0	301	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	810	228
"Miridae_cluster114"	"25fe335d0011de2363e904c83487f096"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Tytthus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster115"	"34f01ab8a0e118e76b5f86b027d87588"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Pilophorus"	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	105	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster116"	"ee91d67c0f18100d068d0cd5a543b561"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Dryophilocoris"	0	0	0	0	0	0	0	0	74	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster13"	"2ca5b2eb0531e428e4af0ff7e9afe378"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Harpocera"	0	0	0	0	0	0	0	0	0	0	0	7290	0	0	0	0	0	0	0	0	0	659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster153"	"c3ff872ded2903334c672cf159c17387"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Dicyphus"	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster169"	"8b506af7471cb4a0aabc71c1b24fe488"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Capsus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster17"	"424561c0915bd94ce21c691436ffc441"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Mecomma"	0	255	0	0	0	0	0	0	0	0	0	0	0	0	714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster19"	"7ed6d78fab18aa22fa3f511a741a832d"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Closterotomus"	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster2"	"61bf8032b84f9b37db233b74da739150"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Lygus"	0	0	0	0	0	0	2878	0	0	0	0	0	0	572	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	1730	0	487	0
"Miridae_cluster22"	"8f0bd0e16f09f566eacb40c56e518e49"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Megaloceroea"	0	0	0	0	0	0	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster23"	"b805bd9d11cf7ad00da68b470ca3dcfe"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Pinalitus"	0	112	0	0	0	0	0	0	0	0	0	0	0	43	89	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster26"	"37ba4ca4cbc6da17e93050f4abca89e3"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Orthotylus"	0	0	0	0	0	0	0	0	0	0	0	0	41	1691	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster29"	"03dd41acf49a7a011a294e1ad149ccf2"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Campyloneura"	0	0	0	0	0	0	0	356	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster3"	"ad00811c55f00264318c0d2eeec5d37e"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Miris"	0	0	0	0	0	0	0	0	0	0	4520	14387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster35"	"e1b954193a1140307ffce93393c51972"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Phoenicocoris"	0	0	0	0	0	122	0	0	0	123	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster37"	"4129428dc8d6dddd8cb1f292d5f4f7f7"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Lygocoris"	251	578	0	0	0	0	0	0	0	0	0	0	0	171	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster4"	"ce157c42555a7b50326da59594d6802f"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Blepharidopterus"	0	0	0	0	0	0	0	178	0	77	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster41"	"4eccd4244ea38b06522bca9d9e935bef"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Plesiodema"	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster5"	"b097c55ad82e3ba9ef172472fbfeac2f"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Atractotomus"	0	210	0	0	0	121	475	0	0	66	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster62"	"dc5bbdfd75927764486cac037d97e1e0"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Orthonotus"	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster76"	"a7b4c9ae3c8e802f1d9bee254edd190d"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Bryocoris"	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster80"	"ad2a754f4cea5b382e735b5eabfedd38"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Alloeotomus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster86"	"668ed645724dbc555bc15d767929d427"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Grypocoris"	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster87"	"fc70b37d2c0352912877b29927d6c715"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Chlamydatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster9"	"da9e8b5a05f4cba616b1b334accdd1ad"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Plagiognathus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miridae_cluster91"	"2bea64e28305d4ad4a8457ee082d25aa"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	"Orthops"	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miturgidae_cluster2"	"65ac36292800b40c2db587e1005e20b4"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Miturgidae"	"Zora"	0	0	599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Molannidae_cluster1"	"22c2b2ab24d22cd9420642ed3ab4d1ad"	"Animalia"	"Arthropoda"	"Insecta"	"Trichoptera"	"Molannidae"	"Molannodes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Momphidae_cluster2"	"45a113e803e21d8af3c031ec794a4e64"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Momphidae"	"Mompha"	0	0	0	0	0	0	0	429	0	0	332	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Monotomidae_cluster1"	"95abb202899ff7ee9b36bd96ca0dac03"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Monotomidae"	"Rhizophagus"	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	13	0	0	0	0	0	0	0	0	44	0	7163	0	0	0	0	245	2936	1261	0	0	0
"Mordellidae_cluster12"	"795f027a89272f6aab690dcbea5683ff"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Mordellidae"	"Mordellistena"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mordellidae_cluster2"	"fe73658dfa9f3bca44a09b2bbe3bb871"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Mordellidae"	"Variimorda"	0	0	0	0	0	0	6047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mordellidae_cluster4"	"9b0de33db10e50de6434f7ae27da62c2"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Mordellidae"	"Tomoxia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Muridae_cluster2"	"852bd5c356fb54d03ca17a4846750653"	"Animalia"	"Chordata"	"Mammalia"	"Rodentia"	"Muridae"	"Apodemus"	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Muscidae_cluster1"	"ed4f41dacac0bb3467d66fc7bf340016"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"Muscidae_Helina"	8538	3772	0	0	7159	4766	25798	5037	5575	7398	1937	0	0	22464	23511	3740	39899	62985	10038	19758	0	0	15154	29521	0	18567	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Muscidae_cluster10"	"a69dfc402aa11c317c62e2f161ab3fd8"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"Hydrotaea"	0	0	0	0	0	0	7437	0	0	3783	4238	0	0	5182	0	813	0	2046	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Muscidae_cluster103"	"38eb764e0feaf2c54da4ff507e64ac13"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"Coenosia"	2493	826	0	1233	1654	1397	0	0	0	9277	0	0	0	368	2255	5419	387	290	594	5428	0	1051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Muscidae_cluster112"	"005e346c578ba44a4efc6767b23e379d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"unclassified.Muscidae"	1139	309	108041	0	0	0	0	0	0	7	0	0	0	0	0	310	0	0	0	18	0	0	0	0	0	0	133587	43683	27289	0	16987	20591	82969	72458	26341	0	0	0	64574	41679
"Muscidae_cluster114"	"2f79522fbac0676f2209f4ff9028e9db"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"Spilogona"	1163	2085	0	0	0	0	0	0	0	5471	0	0	0	0	5258	0	0	17424	1556	16104	0	0	12112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Muscidae_cluster12"	"9a1a5d6a4bb756d9de6061df114b4133"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"Muscina"	0	0	22055	0	0	0	0	0	0	0	0	0	0	0	0	2592	564	0	0	0	0	0	0	0	0	0	42160	0	0	0	17483	4179	0	0	9424	0	0	0	846	17675
"Muscidae_cluster125"	"258c9ed57c8773b93de68ee875711e46"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"Potamia"	0	0	0	0	0	0	0	0	0	4847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Muscidae_cluster13"	"3b792e576f368150b0bd76d962fd9553"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"Mesembrina"	0	0	0	62046	0	0	0	0	7842	8226	0	0	0	11255	0	0	0	714	6615	0	0	0	0	0	0	70052	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Muscidae_cluster132"	"326d13635121288aaba218c0b100cf87"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"Opsolasia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Muscidae_cluster135"	"5931d44ac08e5d6de30184feac735dfd"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"Eudasyphora"	0	3528	7646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5981	0	0	0	0	0	0	0	132	0	0	0	1422	0	0	0	0	0	0	0	0	0
"Muscidae_cluster14"	"3b1fb0f176549cb2786b9f3aff70f38c"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"Mydaea"	0	3685	0	8305	0	0	0	0	1500	1505	0	0	0	0	6148	905	374	0	21465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Muscidae_cluster15"	"4ba757b985c243303371022030389fcb"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"Phaonia"	33255	4036	2763	30551	15887	0	0	17050	15600	24472	61932	18987	0	28419	24207	3405	2276	23104	36908	9568	0	15623	11431	0	0	0	0	0	0	0	26773	9787	28385	0	0	0	0	0	0	0
"Muscidae_cluster19"	"51e4d9908b4e023e921adc72a9820a60"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"Thricops"	6961	21684	0	0	0	0	0	0	0	29994	0	0	0	0	4999	0	0	27623	14470	5729	0	3570	8434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Muscidae_cluster236"	"8b097b13a5b3b37c2bf92f53fd50984e"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"Azelia"	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Muscidae_cluster28"	"283789fc5df13346b7471097d52ec08f"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"Polietes"	0	8607	0	0	13650	0	0	0	194	0	0	0	0	0	0	0	0	0	7578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Muscidae_cluster34"	"b09285ed2a78537f8bfe153ffa4adcef"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"Musca"	0	0	0	0	0	0	0	0	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	697	0	0	0	0	0	0	0	0	0
"Muscidae_cluster54"	"178db860104c8fee16dfb4bf4b9eef17"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"Caricea"	0	0	1126	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	3366	0	0	0	0	0	3528	7795	0	0	7697	3070	10406	0	0	0	0	0	0	3283	0
"Muscidae_cluster58"	"39b1ae7285207e0958a02858b2e1641a"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"Morellia"	0	0	0	0	0	0	0	0	655	0	0	0	0	0	0	0	0	0	5389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Muscidae_cluster79"	"585c79b357571ae81fb3ebbe5794402c"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"Macrorchis"	0	0	0	0	19449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Muscidae_cluster93"	"b8eb1ff15bab887c15b35cc6d44cfc8f"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"Haematobosca"	0	0	0	0	2216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mutillidae_cluster1"	"0fda0bb6051b34fe8f2ef5cc513c9379"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Mutillidae"	"Myrmosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mycetophagidae_cluster1"	"7db0cadb345f525721bdac8d0b1cd1f0"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Mycetophagidae"	"Litargus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218
"Mycetophilidae_cluster1"	"78f0ffdc338ba7c6184f549101199df1"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Mycetophila"	0	3109	79	630	0	0	2066	0	50	175	215	0	0	619	2457	1711	559	0	258	407	7027	1673	0	0	625	0	1543	0	0	0	933	1334	0	0	0	0	0	7471	0	0
"Mycetophilidae_cluster10"	"6b700b4003a55569fe46bd781fa5bacf"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Boletina"	4586	0	0	0	0	0	0	0	71	38	696	0	0	0	860	0	0	8	0	18828	0	152	115	0	0	34573	9263	25597	0	6090	12229	2274	122184	2250	10841	97482	10271	8813	889	11294
"Mycetophilidae_cluster101"	"e1c56fcf7724634cb1674a7f5a981aaf"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Synapha"	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mycetophilidae_cluster102"	"e6dcdd99f827a58195400fcebca20247"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Cordyla"	0	392	0	172	0	112	0	25	0	58	0	0	0	1248	620	6	11	56	40	188	1148	626	0	0	0	0	5292	0	0	0	0	0	0	0	0	0	0	0	216	0
"Mycetophilidae_cluster104"	"1f6030eb006b234141a0551a3d8faa30"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Mycetophilidae_X"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	43	0	913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5377	0	0	0	0
"Mycetophilidae_cluster107"	"c9a314d2aaee136ef54ef29223065e37"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Exechia"	0	73	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	27	0	798	0	0	0	0	0	0	0	669	0	0	95	0	0	0	0	0	0	0	0	0
"Mycetophilidae_cluster119"	"9ff1bec443b9e74c929510d5e1c60ee8"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Sceptonia"	466	366	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mycetophilidae_cluster12"	"c617c705b7c616be97848d53329dec86"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Mycomya"	25	304	0	308	0	0	0	0	0	106	78	0	0	0	0	0	0	0	120	25501	0	390	0	0	0	0	0	1025	0	0	0	0	0	0	0	0	0	0	0	0
"Mycetophilidae_cluster126"	"654c2ddf15a4e3cf627e9bf803587b2a"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Phronia"	0	40	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1154	272	0	0	0	0	0	0	0	0	0	0	95	0
"Mycetophilidae_cluster129"	"83fbbb28d91713b9a52719f1980e25a5"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Docosia"	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2028	0	0	0	0	0	0	0
"Mycetophilidae_cluster132"	"5bb2e28bc726c5a410811b5a2bbf8971"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Trichonta"	0	0	269	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mycetophilidae_cluster134"	"7a652ded34de2c2bb6834fd85818dd42"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Dynatosoma"	0	0	0	0	0	0	0	0	0	652	0	0	0	0	198	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	2716	0	0	0	0	0	0	0	0
"Mycetophilidae_cluster135"	"bcf494da2442161eaaeeffbcb160e080"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Epicypta"	0	0	0	378	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	165	0	0	0	0	0	0	1243	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mycetophilidae_cluster139"	"c5b856e196a56f9479b56ebe65d31acd"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Zygomyia"	16	0	0	0	114	0	0	0	6	0	0	0	0	0	35	13	8	23	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mycetophilidae_cluster144"	"e930ba3570c9c0ae8b856c2e84552a54"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"unclassified.Mycetophilidae"	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mycetophilidae_cluster15"	"a34b3341cf8db20052e2ad8cd204f938"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Leia"	0	0	0	0	0	0	0	0	0	625	0	0	0	0	0	743	0	197	204	0	15556	0	0	0	3973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mycetophilidae_cluster153"	"478cadf9c50e625be4159244598af6c5"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Sciophila"	523	0	0	0	0	0	0	0	39	0	0	597	0	0	83	0	0	0	0	760	0	0	59	0	424	0	0	0	0	0	0	0	2498	0	0	0	0	3137	0	0
"Mycetophilidae_cluster158"	"17555cc5191d4caca8e4d59450e51f1f"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Brevicornu"	112	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	55	54	0	0	0	0	86	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0
"Mycetophilidae_cluster169"	"606762711aa615625dc670345019c8e1"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Coelosia"	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	999	0	126	0	0	0	2315	0	0	0	0	0	0	6427	0	0	0	0	0	0	1047
"Mycetophilidae_cluster174"	"5b40b47f68e4a4a62343ef5404c0bef9"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Exechiopsis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mycetophilidae_cluster182"	"de1529cb6de854332c152e07e04272ff"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Ectrepesthoneura"	0	0	0	101	0	540	0	0	14	62	0	649	0	0	170	30	0	0	52	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mycetophilidae_cluster183"	"321615c553aaf40c7dea207c0b9ed95d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Mycetophilidae"	"Opsion"	0	0	0	357	0	0	0	0	0	0	0	0	0	0	184	144	12	0	45	108	0	0	0	0	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
