"cluster"	"ASV"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"SCFYMN"	"SKVHMG"	"SDD4G5"	"SFKMCD"	"SM6D3B"	"SQYDDG"	"SHLY4A"	"SKA8NJ"	"SASQEH"	"ST2SCC"	"SSJSP9"	"SZCD49"	"SK91LD"	"SQ1CGZ"	"SZNYJX"	"S6TGBG"	"SCECHR"	"SUNVYF"	"SWKRGL"	"SGZUHD"	"SUXVVU"	"SSY7BM"	"SNYBEM"	"SQQBCH"	"SUTTXP"	"S8APX1"	"SLWUQ2"	"S5MEZA"	"SY34ZS"	"STHFJP"	"SKYQAL"	"SIRUBH"	"SCNXZK"	"SUXEKB"	"SQVR9H"	"SIUQ3G"	"SG3CB2"	"SBWPUY"	"SC1YIM"	"SACBBR"
"Proctotrupidae_cluster10"	"2de4e9429f7edd707dd118827515b2f0"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Proctotrupidae"	"Exallonyx"	0	0	0	0	5	14	9	127	0	89	0	0	0	13	0	7	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Proctotrupidae_cluster14"	"f576d16bcd5fc1a3173db17532610deb"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Proctotrupidae"	"Proctotrupidae_X"	20	0	0	36	0	0	21	371	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Proctotrupidae_cluster18"	"6f1e3caf7c5696490dd4cf14de23a76b"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Proctotrupidae"	"unclassified.Proctotrupidae"	0	0	0	0	0	63	55	644	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Proctotrupidae_cluster36"	"c6e31c443d2ed28cae9745e3fb7a00c5"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Proctotrupidae"	"Disogmus"	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psilidae_cluster1"	"c50f37e7fdd9c2f5bb2003c7c8aa9316"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psilidae"	"Chamaepsila"	0	0	0	0	1303	0	0	0	0	0	0	0	0	2504	0	0	0	0	0	0	6535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psilidae_cluster10"	"dffdd0f116f7c61c37afd0a9dc3d8df0"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psilidae"	"Chyliza"	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psilidae_cluster11"	"b9b71378aac5d295a2511da6dfecacb4"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psilidae"	"unclassified.Psilidae"	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psilidae_cluster13"	"2f341a270548f783decdd494b90dcee7"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psilidae"	"Loxocera"	0	0	0	0	0	581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psilidae_cluster3"	"15d34fdc14887db91cf556d3ca231848"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psilidae"	"Psilidae_X"	0	0	0	295	534	1917	0	0	0	0	0	239	0	1407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psilidae_cluster8"	"c2d38cf5c382e2e0cc4cd5912332b0c0"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psilidae"	"Psila"	0	0	0	0	0	0	205	2322	0	5988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psocidae_cluster1"	"eab29e4e9cb70757c7f44168ab153129"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	"Psocidae"	"Trichadenotecnum"	0	0	0	0	0	0	2525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psocidae_cluster14"	"10a556e7860d8ddd2f0d8c15e02ce31f"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	"Psocidae"	"Neopsocopsis"	0	0	0	0	0	0	1442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psocidae_cluster2"	"358b0a5c7a31d4ffeaf06d0aed4ed538"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	"Psocidae"	"Metylophorus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5408	0	0	0	6683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psocidae_cluster4"	"74eaeef912dfad3f17a3aa45c7ecfbb3"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	"Psocidae"	"Loensia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	895	0	0	7	0	0	0	74657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psocidae_cluster9"	"a2a4de6356b4b444ff69d50223ac2691"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	"Psocidae"	"Amphigerontia"	0	0	1831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psocodea_X_cluster1"	"03bd79414b4dfd56250cd8f9ea96c6b7"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	"Psocodea_X"	"Psocodea_XX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	2589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychidae_cluster11"	"4174a5447630af8eec213740515186fa"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Psychidae"	"Narycia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
"Psychidae_cluster4"	"8b36ea53e917a5b27d441a3ac51b0d96"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Psychidae"	"Psychidae_X"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster1"	"017eea36b10cc26b2a2ff505ec5b7019"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Clytocerus"	0	0	0	0	0	60	0	1675	0	30	0	0	0	149	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster11"	"a11033d37a42f1d67fe511d5997f8763"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychoda"	229	402	0	1265	56	136	291	776	0	221	89	0	2295	1114	524	0	208	48	662	3600	0	304	326	0	128	374	387	0	1724	0	18209	604	2319	0	0	0	0	0	0	0
"Psychodidae_cluster17"	"add396fa5f2caf29cf854b8749092181"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychodidae_X"	0	0	0	2	355	0	43	1067	0	696	41	0	12	358	0	0	0	43	0	0	0	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster23"	"17cd51e07b460fe521de38b59321b736"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Philosepedon"	0	0	0	33	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	695	0	0	0	0
"Psychodidae_cluster27"	"b7d198506311c4939f63b5687ba6f7e3"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Trichopsychoda"	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster28"	"6283e1a24c54031f8a6dc8f8928bc971"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Pneumia"	0	0	0	0	0	0	0	0	0	346	0	0	0	0	0	0	695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster64"	"fc6b799a8fb87e3f89fed902a41ac705"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"unclassified.Psychodidae"	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psyllidae_cluster1"	"79780edde753f2a6320b7572d15de25f"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"Cacopsylla"	0	0	1159	0	8	396	0	0	0	0	0	198	0	3308	0	0	0	0	0	0	9	0	0	6	16057	0	0	30	147	780	0	29	0	0	0	0	0	0	0	0
"Psyllidae_cluster10"	"034d767d6386802f10b1f15317810075"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"Chamaepsylla"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psyllidae_cluster12"	"31c17f66135b87a05f28d5a03e02e433"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"unclassified.Psyllidae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psyllidae_cluster2"	"b285cd47b81395be4bc41373a9c65c15"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"Psylla"	0	0	0	0	0	0	0	1594	0	0	0	0	0	0	0	0	0	0	0	20757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psyllidae_cluster9"	"0ee65d69c373e41720f9d8bfefacfe13"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"Baeopelma"	0	0	0	0	0	0	0	1232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster10"	"612e2d5c8dd93be486eca4ba2c836e58"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Mesopolobus"	0	0	174	0	0	0	0	360	0	0	0	0	0	24	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	3226	0	0	0	0	0	0
"Pteromalidae_cluster106"	"54ffe39d77e259072be87f406a63d251"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pteromalidae_X"	0	0	14	34	0	29	89	121	0	177	0	0	0	25	0	0	0	53	0	129	10	0	0	0	11	0	84	0	0	0	0	0	0	467	0	0	0	0	0	0
"Pteromalidae_cluster11"	"917b8e4d56a2396cb17d5bd6c9aebe8f"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Halticoptera"	0	0	18	0	0	4	0	0	0	0	0	0	0	173	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster112"	"56542041a2abb064cca890bd676f2ae3"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pseudocatolaccus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster119"	"d75de74cfe20e08891301e43426aa6a4"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Lamprotatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster13"	"8ccf025dd0f1f7e2e2125274568eae2f"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pteromalus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster14"	"daf51d5eb3e6ed7c819cfa50c553d18e"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Homoporus"	0	0	0	0	0	0	0	411	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster16"	"f5063384bbf65ed6ad87edf0a1d147a6"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Trichomalus"	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	1868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster17"	"88363ea5f3cf98fa16d876ea26af1365"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Semiotellus"	0	0	0	46	0	0	52	166	0	0	0	0	0	0	0	0	0	76	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster18"	"c13e00a55833b0ea4bd61db4b1c1a9e3"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Miscogaster"	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster19"	"7a6d6a8e978e2e85142857c87c634633"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Stenomalina"	0	0	0	41	9	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster20"	"474763bb921de2f5d844ca7670e7517e"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pachyneuron"	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster253"	"8addbe9698cf21983259b9d7409d6fd0"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"unclassified.Pteromalidae"	0	0	0	0	0	6	9	30	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster26"	"92931aea314ef7a56b8d488645a250d0"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Callitula"	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster30"	"e98c29e8a2ef5afff34ff74181fd93fb"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Holcaeus"	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster32"	"ed0f79f3deef2b9c5308bb81afeeb895"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Dibrachys"	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster44"	"f4a1bf696c37fd16a854bad8564d890b"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Coruna"	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster46"	"90679d28ef653a3beb8ad8f03c94d699"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Psilonotus"	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pterophoridae_cluster3"	"60ef5d9ba7186dd845d1ed52fbb4f330"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pterophoridae"	"Platyptilia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pterophoridae_cluster4"	"1bfbde70c64ec87b0cc911a6832840f0"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pterophoridae"	"Geina"	0	0	915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ptiliidae_cluster1"	"542f3c55f1daa9580a0f01062ad6d906"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Ptiliidae"	"Acrotrichis"	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ptiliidae_cluster4"	"ae388302a40d3a32e923c20166d5a23b"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Ptiliidae"	"Ptenidium"	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ptinidae_cluster1"	"34ba061e71f3125886dd93a51bb1e6a0"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Ptinidae"	"Ptinus"	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0
"Pygmephoridae_cluster11"	"e361e56d44116d16bd84816c3c54b40d"	"Animalia"	"Arthropoda"	"Arachnida"	"Trombidiformes"	"Pygmephoridae"	"Pygmephoridae_X"	0	0	0	8	0	17	14	46	0	0	17	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ragadidae_cluster1"	"eb7db32c8823a5c1b1f3530141f6824d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Ragadidae"	"Ragas"	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Raphidiidae_cluster1"	"d801f0d8d94086838ea50ea8f54e28cf"	"Animalia"	"Arthropoda"	"Insecta"	"Raphidioptera"	"Raphidiidae"	"Xanthostigma"	0	17592	0	0	4306	0	0	0	0	0	0	0	0	1078	0	0	0	0	0	0	0	0	38	0	5264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Raphidiidae_cluster3"	"787e9d99e2b7144bde38b4b50e668c92"	"Animalia"	"Arthropoda"	"Insecta"	"Raphidioptera"	"Raphidiidae"	"Raphidia"	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhabditida_X_cluster2"	"3f2661a398ecc297db19c7ce67eea08e"	"Animalia"	"Nematoda"	"Chromadorea"	"Rhabditida"	"Rhabditida_X"	"Rhabditida_XX"	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhagidiidae_cluster1"	"ef0fdb2b71d0f63a2e84aed65ebc6d3a"	"Animalia"	"Arthropoda"	"Arachnida"	"Trombidiformes"	"Rhagidiidae"	"Rhagidiidae_X"	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhagionidae_cluster1"	"9f278bb316c7bd3b9b1b45b8629afc02"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Rhagionidae"	"Ptiolina"	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhagionidae_cluster4"	"85fcff36621e2b4a3d4bd59dac0052fd"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Rhagionidae"	"Chrysopilus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhinophoridae_cluster2"	"6f363d9ed9aa77da1f06a47d67cfa938"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Rhinophoridae"	"Tricogena"	0	0	1892	0	0	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhinophoridae_cluster3"	"2bbb3cb158ef0a51a42ea9e34fa67103"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Rhinophoridae"	"Rhinophora"	0	0	0	0	0	0	0	17782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhinophoridae_cluster5"	"1926315dfcf118ad2728e3d53403e055"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Rhinophoridae"	"Paykullia"	0	0	307	0	0	10	0	0	0	2311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhyparochromidae_cluster1"	"2cb0505a4001121b2198bfaa518121eb"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Rhyparochromidae"	"Eremocoris"	0	0	0	0	0	11609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhyparochromidae_cluster13"	"08a54a5648f5461568925aea33575579"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Rhyparochromidae"	"Scolopostethus"	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	3398	0	0	0	0	0	0	0	0	0	0	0
"Rhyparochromidae_cluster16"	"5806699d43ee318170df133019d0070b"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Rhyparochromidae"	"Drymus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	74	0	0	0	0	0	0	0	0	0	0
"Rhyparochromidae_cluster20"	"8397f45e0a7d30e0a5f9fc43b7b5c1d5"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Rhyparochromidae"	"Gastrodes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25671	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0
"Saldidae_cluster2"	"41c4c20be3bdb73f0e88299d1de20bd1"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Saldidae"	"Saldula"	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Salpingidae_cluster2"	"31a39062bca568da746cbc9bf4764aeb"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Salpingidae"	"Rabocerus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Salpingidae_cluster3"	"02b149e93cc127fccf42098ac772911b"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Salpingidae"	"Salpingus"	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Salticidae_cluster3"	"0f18b5bc149a41a49a3897c338434d40"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Salticidae"	"Euophrys"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Salticidae_cluster5"	"f0bc3803381e5353824d0584d983aa59"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Salticidae"	"Salticus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sarcophagidae_cluster1"	"2f1d3111d1d4bd76127a41017e0c7674"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Sarcophagidae"	"Sarcophaga"	50833	78321	7657	647	9418	21419	0	104294	0	0	0	0	0	23466	0	9319	0	674	0	0	235102	0	0	0	187989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sarcophagidae_cluster2"	"6de2a08c08f6750f9f443352754a5cb9"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Sarcophagidae"	"Brachicoma"	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sarcophagidae_cluster23"	"c21194e8db58700c4695a9ef7dffa5b6"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Sarcophagidae"	"Sarcophagidae_X"	0	0	0	0	0	0	0	3874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sarcophagidae_cluster6"	"7282ab74c355575a0f1f257f259979e4"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Sarcophagidae"	"Metopia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sarcophagidae_cluster7"	"5b1da5e2acecb879c6747f6700238f19"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Sarcophagidae"	"Ravinia"	0	0	0	0	0	0	0	1062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sarcoptiformes_X_cluster9"	"f5c5dccb50a4bb177027e129bc7861fe"	"Animalia"	"Arthropoda"	"Arachnida"	"Sarcoptiformes"	"Sarcoptiformes_X"	"Sarcoptiformes_XX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0
