"cluster"	"ASV"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"BOLD_bin"	"SCECHR"	"SK91LD"	"SQQBCH"	"SCFYMN"	"SM6D3B"	"SSY7BM"	"SDD4G5"	"ST2SCC"	"SQ1CGZ"	"SUNVYF"	"S6TGBG"	"SKVHMG"	"SZNYJX"	"SQYDDG"	"SHLY4A"	"SFKMCD"	"SKA8NJ"	"SZCD49"	"SSJSP9"	"SGZUHD"	"SWKRGL"	"SUTTXP"	"SASQEH"	"SUXVVU"	"SNYBEM"	"SCNXZK"	"S8APX1"	"SBWPUY"	"SC1YIM"	"SACBBR"	"S5MEZA"	"STHFJP"	"SKYQAL"	"SIRUBH"	"SUXEKB"	"SQVR9H"	"SIUQ3G"	"SG3CB2"	"SLWUQ2"	"SY34ZS"
"Empididae_cluster12"	"c4da3fea8c4cfca9dd395b4f4a4247ac"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Rhamphomyia"	"Rhamphomyia hybotina"	"BOLD:ACB3294"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster126"	"91343cca6fcb222022f340fd73172a69"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Rhamphomyia"	"Rhamphomyia praestans"	"BOLD:ACC6174"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster128"	"1a7fc2816dcdfd4f5c1aa5b556866ee8"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Rhamphomyia"	"Rhamphomyia_X"	"BOLD:AAF9800"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster13"	"a9230ce92f497e9b426286c406d9858f"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Empis"	"Empis borealis"	"BOLD:ACB7797"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3507	0
"Empididae_cluster130"	"a3aaaefae53808cdb3855f000b776efc"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Rhamphomyia"	"Rhamphomyia albitarsis"	"BOLD:ACP4614"	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster14"	"0ed73d19b6701e9cd760417467450781"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Empis"	"Empis lucida"	"BOLD:AAL8968"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster16"	"1960b90ca4faab58382e8698f744ea7d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Rhamphomyia"	"Rhamphomyia anomalina"	"BOLD:ACB3119"	493	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster17"	"71ff9404bf6a157916dcc51b027aac9e"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Hilara"	"Hilara_X"	"BOLD:ACP4808"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster18"	"cfbd49eb8d984313411eba83e9812832"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Hilara"	"Hilara_X"	"BOLD:ACG1448"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1115	0	0	0	0	557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster2"	"f567605770d152f4fb77cbff4088b883"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Empis"	"Empis tessellata"	"BOLD:ABU6648"	0	0	0	0	0	0	0	0	4678	0	5152	0	0	0	0	0	0	0	0	0	0	0	0	7877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster20"	"36547317bc7e52d4e02892e539c234a6"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Hilara"	"Hilara abdominalis"	"BOLD:ACB3846"	0	0	0	0	0	0	0	0	0	155	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster23"	"baa95ee8f1ed69a2711de2f835c4bcc3"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Rhamphomyia"	"Rhamphomyia nitidula"	"BOLD:ADD1659"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	8485	0	0	0	0	0	0	7877	0	0	0	0	0	0	0
"Empididae_cluster24"	"a8576f2d4e4b7739dbb8cbffc8a32e00"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Rhamphomyia"	"Rhamphomyia_X"	"BOLD:ACC4845"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	741	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster27"	"31838d8b0319a40399e4782b72452838"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Phyllodromia"	"Phyllodromia melanocephala"	"BOLD:ACD3004"	0	6	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster3"	"5eda1eeca4f3fd4f4b4b1eee16c746af"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Empis"	"Empis nuntia"	"BOLD:ACR3693"	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	5460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster30"	"db8298b65c1f0f9a1f6dd3012b1959d8"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Rhamphomyia"	"Rhamphomyia stigmosa"	"BOLD:ADB6687"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster33"	"d0aeb57409473da52ae74c663f1d027c"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Rhamphomyia"	"Rhamphomyia albosegmentata"	"BOLD:ACP3455"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster37"	"8c40f688d005924f2d6cd6da89c465e5"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Rhamphomyia"	"Rhamphomyia unguiculata"	"BOLD:ACK2489"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster38"	"00e615fdd9146095f73cc35753367dbc"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Empis"	"Empis caudatula"	"BOLD:ACD2992"	0	0	0	0	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster4"	"3c53086cc0d86577069745ec4b9aff86"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Rhamphomyia"	"Rhamphomyia umbripennis"	"BOLD:ACD9528"	0	0	0	0	0	0	0	0	563	0	0	0	0	0	0	0	0	0	0	0	0	695	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster41"	"cd6ee320458c9868e14eef0c65e6423f"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Hilara"	"Hilara hybrida"	"BOLD:ACR2678"	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster42"	"f62650bc5b1e8a45454816bef2f861f6"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Empis"	"Empis staegeri"	"BOLD:ACP6204"	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster43"	"67374dcdd2f5d3181391d636641e55af"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Rhamphomyia"	"Rhamphomyia laevipes"	"BOLD:ADL7983"	0	0	0	0	2830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster44"	"1fa08e60e3f3599e0c042890da09bc37"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Hilara"	"Hilara_X"	"BOLD:ACY4990"	0	0	0	0	106	0	0	0	0	0	0	0	0	0	66	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster45"	"2f63eb4e494c2fc8b9b3d25dfdadbd97"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Rhamphomyia"	"Rhamphomyia crassirostris"	"BOLD:AAF9816"	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster46"	"6f913f95a4e0472b0d7cdbe0226c0831"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Empis"	"Empis nigripes"	"BOLD:ACB5250"	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster48"	"f26b7e33d073e7a8c417826a5395656b"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Hilara"	"Hilara_X"	"BOLD:ACD3049"	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster5"	"800005a5c9f2d612b95dc14079c3956a"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Empis"	"Empis livida"	"BOLD:ACD2944"	0	0	0	0	0	0	5389	0	0	0	0	0	0	1585	0	338	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster54"	"0d7ae5903c2d42cd078e0bd8d4650810"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Hilara"	"Hilara cornicula"	"BOLD:ACB3390"	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster55"	"d9e774bee0a663d985534f5255d799d8"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Iteaphila"	"Iteaphila nitidula"	"BOLD:ACD3033"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1657	0	0	0	0	0	0	0
"Empididae_cluster56"	"ba114c308e65c9360228b9c369cd3478"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Dolichocephala"	"Dolichocephala_X"	"BOLD:ACP9117"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster6"	"928111b1df8fd84af72c523346689355"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Rhamphomyia"	"Rhamphomyia curvula"	"BOLD:ACD2899"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster60"	"b1440decd827f5d012c7064be4c4cf4d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Empis"	"Empis aestiva"	"BOLD:ACR4429"	0	0	0	0	0	94	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster64"	"0a2870e79de573ff3b3cc33ebc8af07e"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Hilara"	"Hilara albitarsis"	"BOLD:ACD2974"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478	0	2799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster8"	"76b04fd109e84476e67f3e81203e6b00"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Empis"	"Empis stercorea"	"BOLD:ABU6649"	0	0	0	0	0	0	0	0	62	1991	0	2504	0	0	0	2777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster80"	"4af7e1c3cf2299fc19afa22057eb2a26"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Dolichocephala"	"Dolichocephala_X"	"BOLD:ACJ6948"	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster81"	"cddcf601c30aecb46395dfafd5c56b19"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Rhamphomyia"	"Rhamphomyia bohemica"	"BOLD:ACN5436"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster84"	"f8d4ef13d68bfd696c4159966300a629"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Empis"	"Empis picipes"	"BOLD:ACD3021"	0	0	0	0	889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster91"	"626f7ff854205200ab6428a0bc3fdeff"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Chelipoda"	"Chelipoda inexpectata"	"BOLD:ADD2873"	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster92"	"5fb287fb9b20d4ce9020ca81d188f245"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Hilara"	"Hilara_X"	"BOLD:AAF9814"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Empididae_cluster97"	"d6217321df0ac141af0bcd30f2cbf0c0"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Rhamphomyia"	"Rhamphomyia_X"	"BOLD:ACC6256"	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Encyrtidae_cluster16"	"d254a8f45a1cdac73d51bffd6c80f1f4"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Encyrtidae"	"Encyrtidae_X"	"Encyrtidae_XX"	"unclassified.Encyrtidae_XX"	0	13	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Encyrtidae_cluster2"	"fe18bd16221f312529285c79e19e3335"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Encyrtidae"	"Copidosoma"	"Copidosoma_X"	"BOLD:ADS7850"	0	0	0	0	0	0	64	0	0	8	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Encyrtidae_cluster25"	"5018ef42ff4f88e4a5aeac60c87f03fe"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Encyrtidae"	"Copidosoma"	"Copidosoma_X"	"BOLD:ACU2067"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Encyrtidae_cluster7"	"3757a82af3a2344b8d4f8fd237f1989f"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Encyrtidae"	"Encyrtidae_X"	"Encyrtidae_XX"	"BOLD:AEE4415"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Encyrtidae_cluster8"	"ed73f5eabe2036238cae7af5f148fe47"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Encyrtidae"	"Encyrtidae_X"	"Encyrtidae_XX"	"BOLD:AEE4415"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Encyrtidae_cluster9"	"439ad8868271a1effd0b0a2ca01415fb"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Encyrtidae"	"Metaphycus"	"Metaphycus_X"	"BOLD:ADV7938"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Entomobryidae_cluster1"	"f9ce88610c440141b0aa641ba914e648"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Entomobrya"	"Entomobrya_X"	"BOLD:AAA8924"	64	1555	2395	8600	107	34108	60	15865	30	23	9462	3645	6836	4304	12	58	340	1317	335	230	14847	8301	0	1075	13906	3950	91997	1187	10389	10337	3622	697	8662	23946	398	11192	4738	8679	15446	1734
"Entomobryidae_cluster10"	"541e3172306e64d1bcde5ddef0fcd8b2"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"unclassified.Entomobryidae"	"unclassified.Entomobryidae"	"unclassified.Entomobryidae"	0	0	0	510	0	279	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6607	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0
"Entomobryidae_cluster11"	"76505357520bcc8b331365913922a188"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Entomobrya"	"Entomobrya_X"	"BOLD:AAA8924"	203	30	141	98	0	319	0	1160	0	172	399	0	47	41	166	0	26	0	136	308	148	245	0	173	107	281	29409	120	2318	2607	0	0	616	2923	5	281	804	32	5469	0
"Entomobryidae_cluster12"	"5f1886c82b83b8c50572241695a5acbd"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Lepidocyrtus"	"Lepidocyrtus_X"	"BOLD:AAI1233"	0	0	0	0	0	75	28	851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	716	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Entomobryidae_cluster13"	"40b9cea3504771242b68f35db6aa42a2"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Lepidocyrtus"	"Lepidocyrtus_X"	"BOLD:AEB0478"	0	1799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Entomobryidae_cluster137"	"188d94ec6880c1c9a52139b94aac723b"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Entomobrya"	"Entomobrya_X"	"BOLD:AAA8924"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
"Entomobryidae_cluster15"	"7581ac583e15c0ab31d86c3cf0ecbe96"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Entomobrya"	"Entomobrya_X"	"BOLD:AAA7242"	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Entomobryidae_cluster16"	"185635c4ae9cd324f6f7dc35e7c19b09"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Entomobrya"	"Entomobrya_X"	"BOLD:ACQ0385"	212	0	0	4	0	0	0	0	0	0	82	0	227	0	21	0	0	0	136	0	5983	27	0	0	1156	17	533	83	0	0	0	0	12	28	461	123	449	612	12	28
"Entomobryidae_cluster17"	"2146add59bff83bb2a331f91870faee4"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Entomobrya"	"Entomobrya_X"	"BOLD:ABA7343"	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Entomobryidae_cluster18"	"2272a3a1e1bb6c5bf36fdc48f103becc"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Seira"	"Seira frater"	"BOLD:AAF7756"	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Entomobryidae_cluster19"	"f70c900a5d696bf8f053425b66851ee1"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Entomobrya"	"Entomobrya_X"	"BOLD:AAM3234"	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Entomobryidae_cluster2"	"94c308fdf1f446a1c8f93c2d1c529236"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Entomobrya"	"Entomobrya_X"	"BOLD:ACP6367"	0	215	51	927	0	341	0	602	9	0	5121	9	0	99	0	115	336	0	209	0	6879	389	0	21	99	14	19842	9	2893	3737	11	0	27	5396	149	10	12	2792	2932	0
"Entomobryidae_cluster20"	"73fa7fdbc20a0b7b997d836396f98667"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Entomobrya"	"Entomobrya_X"	"unclassified.Entomobrya_X"	10	0	0	0	0	0	0	0	0	0	16	0	99	0	0	0	0	0	0	0	263	0	0	0	355	0	20	0	0	0	0	0	8	4	38	0	47	42	0	0
"Entomobryidae_cluster21"	"8358da50c20a3e035dfd54057c85b4f4"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"unclassified.Entomobryidae"	"unclassified.Entomobryidae"	"unclassified.Entomobryidae"	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Entomobryidae_cluster24"	"a9bcb7a4ba1b8eceed5f69bf452ed1d0"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Entomobrya"	"Entomobrya_X"	"BOLD:AAA7246"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Entomobryidae_cluster28"	"a4fb751842b6502768a253e733033a30"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Lepidocyrtus"	"unclassified.Lepidocyrtus"	"unclassified.Lepidocyrtus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Entomobryidae_cluster3"	"5672be0b5d8b117cda49ff048f374801"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Entomobrya"	"Entomobrya_X"	"BOLD:AAT9503"	8331	0	0	0	0	0	0	0	0	396	29	0	0	0	427	0	10	20087	0	4164	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
"Entomobryidae_cluster30"	"8217a8f53e1d2f1275b21864d2936270"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Entomobrya"	"Entomobrya corticalis"	"BOLD:ACF7015"	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Entomobryidae_cluster32"	"119e6937d008001c2848e446e8e077a1"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Willowsia"	"Willowsia buski"	"BOLD:AAA4664"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478	13	0	0	0	621	0	0	0	0	0	106	0	0	0	0	0	0	0	115
"Entomobryidae_cluster4"	"7e7c7a27992fbeaf7723e45e12f54013"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Lepidocyrtus"	"Lepidocyrtus_X"	"BOLD:ACC6512"	225	252	0	0	0	410	0	0	0	186	3	0	0	24	0	0	0	159	95	2766	10640	144	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	60	0
"Entomobryidae_cluster49"	"4d532015e037f6ef8f32e257635aa9bf"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Lepidocyrtus"	"Lepidocyrtus_X"	"BOLD:AAA8823"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	285	0	0	0	0	0	0	0
"Entomobryidae_cluster5"	"5b1ea0673be84292991e7b5ed118397d"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Lepidocyrtus"	"Lepidocyrtus lanuginosus"	"BOLD:AAT9557"	0	3106	0	4049	0	10	0	10	0	563	251	0	0	0	0	0	0	0	3935	16	501	0	0	0	0	0	5071	0	0	0	0	0	0	348	451	0	0	0	2894	0
"Entomobryidae_cluster52"	"e20409bd70de142bd418a033178bb1a3"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Willowsia"	"Willowsia buski"	"BOLD:AAA4664"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	10	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
